nAcid,VR2_A,AATS4dv,AATS4d,AATS5d,AATS4s,AATS5s,AATS4v,AATS2p,AATS3p,AATS4p,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,ATSC1dv,ATSC7dv,ATSC1d,ATSC4d,ATSC5d,ATSC6d,ATSC1s,ATSC3s,ATSC4s,ATSC5v,ATSC8v,ATSC2p,ATSC5p,ATSC5i,AATSC2c,AATSC4c,AATSC5c,AATSC3dv,AATSC4dv,AATSC2d,AATSC1s,AATSC2s,AATSC0v,AATSC3p,AATSC5p,MATS1c,MATS4c,MATS5c,MATS1dv,MATS3dv,MATS4dv,MATS5dv,MATS2d,MATS3s,MATS4v,GATS2c,GATS5c,GATS1dv,GATS2dv,GATS5dv,GATS1d,GATS4d,GATS5d,GATS1s,GATS3s,GATS1i,GATS5i,BCUTc-1h,BCUTs-1l,PNSA2,FPSA3,WNSA3,RNCG,RPCG,RNCS,RPCS,C3SP2,C1SP3,C3SP3,C4SP3,Xch-6d,Xch-7d,Xch-6dv,Xch-7dv,Xc-5dv,AXp-0dv,NsssCH,NaasC,NssssC,SsssCH,SdssC,SaasC,SssssC,AETA_alpha,ETA_shape_y,AETA_beta_ns_d,AETA_eta,ETA_dAlpha_A,ETA_epsilon_5,ETA_dEpsilon_D,ETA_dBeta,nHBDon,MIC0,Lipinski,GhoseFilter,Mor03m,Mor04m,Mor05m,Mor06m,Mor08m,Mor10m,Mor13m,Mor15m,Mor17m,Mor18m,Mor20m,Mor21m,Mor23m,Mor24m,Mor29m,Mor08v,Mor13p,Mor16p,Mor20p,PEOE_VSA4,PEOE_VSA5,PEOE_VSA7,SMR_VSA4,SlogP_VSA4,SlogP_VSA8,EState_VSA3,EState_VSA4,EState_VSA8,EState_VSA9,VSA_EState4,VSA_EState5,VSA_EState9,AMID_O,PBF,nFRing,n10FRing,nG12FRing,nFaRing,nFARing,nG12FARing,RotRatio,GGI4,GGI5,JGI2,JGI3,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,mZagreb2
0,2.945122347,2.625,1.8125,1.333333333,3.729166667,4.75,135.4350816,1.857033847,1.424325363,1.093944149,139.7562736,142.591508,153.8447658,166.307607,180.3164065,5.538461538,0,0.769230769,-0.325443787,1.041420118,0.378698225,1.822649573,3.056048652,-4.590236686,88.6444094,0,-1.047538401,0.512041635,4.047564687,-0.001891994,0.000684672,0.000347993,-0.043220993,-0.409023669,-0.131423233,0.140203813,-0.053470708,50.6240207,-0.036475937,0.085340272,-0.268077945,0.105279421,0.053509619,0.132841328,-0.013476657,-0.1275369,-0.236469865,-0.336523126,0.081066116,-0.044937336,0.905916024,1.752037503,0.531365314,0.825597203,1.67896679,0.818181818,0.886363636,0.393939394,0.393501805,0.563176895,0.843284926,0.861193583,0.361632451,1.542732851,-63.6524963,0.033598751,-4.191131436,0.413568462,0.212995829,140.3865435,97.26820509,1,0,0,0,0.102062073,0.072168784,0.032075015,0.016037507,0,0.541745618,0,1,0,0,0,0.715277778,0,0.4875,0.128205128,0,0.297431168,0,0.75,0,4.75,0,10.29751139,1,0,-0.511154423,-0.499643674,-1.300592867,0.228258099,-0.430585391,-0.055497165,-0.343025615,0.312031006,-0.002830808,-0.301713354,0.394972111,-0.139723356,-0.149237432,0.070513334,0.047927442,-0.332659921,-0.231104428,0.102140924,0.516158231,5.261891555,0,12.13273414,0,11.33111287,0,5.563451492,0,0,5.261891555,0.715277778,0,0,0,2.70E-05,0,0,0,0,0,0,0,0.151111111,0.0625,0.049382716,0.026785714,0.0625,0,0,0,0,0,2
1,3.512145255,0.833333333,1.666666667,1.444444444,2.773611111,2.651234568,115.6074724,1.222662285,1.003296475,0.940140424,147.0507857,156.7404608,164.4480584,166.255319,170.5589657,22.84023669,-11.76331361,3.136094675,-2.704142012,-2.272189349,-0.307692308,-2.887245233,-1.463017751,-13.8229783,-100.9576988,339.5495767,-1.599014158,0.26811716,2.345074906,0.003111312,0.000227546,-0.000869269,-0.038747853,-0.609467456,-0.052482634,-0.115489809,0.551217734,47.39319532,-0.008593094,0.004965133,-0.73613393,0.011643112,-0.044478983,0.321666667,-0.013642473,-0.214583333,-0.224614198,-0.143057504,-0.011214226,-0.108973306,0.484102118,1.270348217,0.555208333,0.603487319,1.366705247,1.258064516,1.070228495,0.873655914,0.740274957,0.763237599,1.53487324,0.794048967,0.42791269,1.22818312,-110.2965906,0.033552374,-8.420221793,0.456078338,0.290107125,49.03539697,0.325719683,0,2,1,0,0,0,0,0,0.026352314,0.676123928,1,0,0,-0.111157407,-0.642638889,0,0,0.466666667,0.214285714,0,0.918759189,0,0.803030303,0.05030303,-3.5,1,11.27289283,1,0,-0.841376862,-1.112127501,-0.913744963,0.523670451,-0.498244075,0.535206289,-0.353306477,-0.102689874,-0.158317139,-0.085579623,-0.244052094,-0.069105847,-0.108139547,0.045367508,-0.078398684,-0.103857085,0.201402026,0.047802563,0.080012453,0,0,12.84164325,5.917906046,5.917906046,0,0,25.68328649,6.9237372,5.106527395,0,-0.753796296,0,0.338863854,0.681814638,0,0,0,0,0,0,0.555555556,0.24,0.166666667,0.111111111,0.0625,0.033333333,0,0,0,0,0,2.611111111
0,2.628262826,0.246376812,1.492753623,1.8,1.595813205,1.711111111,75.65246403,1.123726682,0.986768293,0.688335874,147.0637943,161.0719885,161.8070788,177.9873968,153.8514694,11.8957476,1.975308642,1.006858711,0.860082305,-4.205761317,-3.197530864,-1.82296906,1.102423411,-3.372542295,-566.3056786,823.9313438,0.025078407,-2.330280517,-12.30790729,-0.001519976,-0.000951647,-7.93E-05,-0.110562414,-0.342875887,-0.095294085,-0.070114195,-0.016159184,46.90807629,-0.092502823,-0.077676017,-0.22854867,-0.13722396,-0.011429774,0.241344762,-0.058321274,-0.18086579,-0.202894356,-0.280118499,0.058349468,0.318823628,1.639927986,0.306368313,0.937771346,1.669009717,0.761939219,1.633064516,0.69740533,1.698387097,1.355880929,1.160939013,1.77771683,1.691907244,0.263433185,1.258196872,-43.57415175,0.024963172,-2.431130545,0.568307095,0.084933758,16.70705282,151.044588,0,6,2,0,0,0,0,0,0,0.775240266,2,0,0,1.340277778,0,0,0,0.481481481,0.230769231,0,1.009929618,0,0.785185185,0,-4.5,0,9.455949447,1,0,-1.026893499,-0.422985021,-1.405777251,0.681579923,-0.657944172,0.427191443,-0.354896957,0.237643087,-0.179346439,-0.064319338,-0.03045084,-0.216005125,0.040929733,-0.007991438,-0.115996204,-0.057550806,0.402283541,-0.215573939,0.21864546,0,0,11.83581209,11.83581209,11.83581209,0,11.83581209,13.21376393,27.6949488,4.736862954,0,1.340277778,0,0.215536267,0.686290994,0,0,0,0,0,0,0.5,0.16,0.222222222,0.074074074,0.0625,0.055555556,0,0,0,0,0,2.166666667
0,2.94762721,0.25,1.9375,1.3,1.666666667,2,116.7360206,1.504763355,1.500164854,1.030306281,141.839037,152.2952599,147.0468112,163.7418819,153.1225477,25.71428571,0,4.285714286,-10.46938776,1.653061224,6.612244898,-1.238095238,-5.482993197,3.06122449,-1653.997323,0,1.910152214,-7.394137603,-40.16507281,0.000163399,0.000415037,-0.001389702,-0.935635793,-0.87244898,-0.042517007,-0.058956916,0.093537415,55.13324411,-0.113755963,-0.246471253,0.061707484,0.213427978,-0.714637774,0.508474576,-0.388526728,-0.362288136,-0.216949153,-0.080128205,-0.688888889,0.057291667,0.914370898,1.453931022,0.649717514,1.450094162,0.672316384,0.897435897,1.626602564,0.269230769,1.444444444,1.854700855,1.111111111,1.944444444,0.306372681,1.474026004,-44.25608642,0.023819305,-1.527678164,0.128050926,0.142740688,95.19395781,99.02368343,3,3,0,0,0.068041382,0.204124145,0.024056261,0.072168784,0,0.69245009,0,3,0,0,0,4.0625,0,0.5,0.333333333,0,0.635018069,0,0.7,0,1.5,0,6.757388738,1,0,-0.98819575,-0.354614246,-1.641415257,0.8707426,-0.792235646,0.194968854,-0.453818802,0.401013571,-0.193036087,-0.402911533,0.346841472,-0.195425358,-0.167626506,0.13360312,0.109316181,-0.437218983,-0.03822913,0.234892815,0.682499814,0,0,20.7712116,0,20.7712116,0,0,0,38.9703128,0,4.0625,0,0,0,0.302719129,0,0,0,0,0,0,0,0.333333333,0,0.055555556,0.104166667,0,0,0,0,0,0,2
0,3.676857029,1.6875,2.3125,1.818181818,2.145833333,1.818181818,156.9480064,1.895376965,1.536983253,1.302248863,137.8799105,140.8360583,149.8286616,154.1475938,162.2909319,7.382716049,6.320987654,2.444444444,-3.777777778,1.111111111,1.777777778,-0.299039781,0.14266118,-1.297668038,-22.23480627,0,-1.192799152,-0.099399929,-0.539941994,-0.000706279,-0.000513239,-0.000241164,-0.418453541,-0.707561728,-0.066666667,-0.015738936,-0.044718793,55.58701566,-0.01896446,-0.004518179,-0.059331888,-0.156426212,-0.073502553,0.148460775,-0.159880834,-0.270341981,0.038164666,-0.15,0.016688062,-0.240625,1.042253422,1.164040481,0.721698113,1.08254717,0.885720412,0.671052632,1.0625,0.579545455,0.932926829,0.883825417,0.805263158,1.043181818,0.347446152,1.430538513,-68.5782139,0.034195695,-2.276922555,0.123048053,0.125631875,132.46976,147.6068335,2,0,0,0,0.166666667,0.23570226,0.055555556,0.06415003,0.027777778,0.561880215,0,0,0,0,0,0,0,0.5,0.2,0,0.384413285,0,0.7,0,4.5,0,6.182621314,1,0,-1.177788596,-0.421263999,-1.94818637,0.742895201,-0.846170811,0.284043927,-0.634007157,0.853958681,0.11533221,-0.598977515,0.736659118,-0.289938324,-0.386148186,0.113540403,0.018298443,-0.635914979,-0.421432959,0.021659946,0.873475602,0,0,10.77244843,0,0,10.77244843,0,0,48.53093655,0,0,0,0,0,1.91E-05,1,1,0,1,0,0,0,0.284444444,0,0.063492063,0.020833333,0,0,0,0,0,0,2.277777778
0,2.962529354,0.253968254,1.523809524,1.481481481,1.361111111,1.361111111,96.75264057,1.169681006,0.918691582,0.906734365,145.6002072,157.3640109,166.8260839,167.1829029,167.6586617,1.212841855,-1.59334126,0.872770511,-0.570749108,-0.646848989,-0.72294887,-0.665279429,0.038049941,0.033293698,-24.6274935,-27.83977526,-2.712917781,-0.110096355,-0.598045145,-0.000358957,-6.41E-08,3.11E-08,-0.015523847,-0.019628938,-0.0368829,-0.02375998,-0.017191835,48.18422642,-0.001396149,-0.002038821,-0.108906374,-4.41E-05,2.14E-05,0.059329921,-0.02126312,-0.02688589,-0.034382917,-0.201418951,0.005661713,-0.007760141,1.395287321,0.90870684,1.511400651,1.542888165,0.955121245,1.506493506,1.004329004,0.976430976,1.847133758,0.790162774,1.611111111,0.918930041,0.1968054,1.314662769,-26.79220814,0.021848436,-1.232043688,0.128154573,0.052241928,127.3756304,272.9152584,0,2,0,0,0,0,0,0,0,0.772194163,0,0,0,0,0,0,0,0.5,0,0,1.040761526,0,0.7,0,-4,0,6.664965218,1,0,-0.796588992,-0.696427685,-0.800117735,1.12312041,-0.635073442,0.344836726,-0.217175602,0.067736313,-0.315245839,0.005442244,-0.256456547,-0.112724606,-0.060022174,0.067137151,-0.109271373,-0.04219598,0.332387567,0.071924452,0.110310293,0,0,0,0,0,0,0,0,13.8474744,0,0,0,0,0,0.569010502,0,0,0,0,0,0,0.75,0.08,0.055555556,0.031746032,0.020833333,0.013888889,0.013605442,0.015625,0,0,0,2.5
0,3.496243385,1.019607843,1.764705882,1.68,1.887254902,2.1,112.9147733,1.022433014,0.877207253,0.933432403,149.6055718,163.6001844,170.0714992,165.9457991,171.3170602,6.368608799,-2.787158145,0.765755054,-0.639714625,-0.494649227,-0.692033294,-3,6,2.5,143.4308814,41.98676782,-1.783220814,0.764134239,4.01126719,-0.00500844,-0.000837012,-0.002444869,0.206103845,0.07358187,-0.034179665,-0.107142857,-0.205882353,44.8885467,0.020465567,0.015282685,-0.306641042,-0.043870642,-0.128143935,0.072732211,0.06590621,0.023529412,-0.119634981,-0.159694989,0.087878788,-0.064644069,1.474441501,1.16518396,0.871102662,1.495295609,1.222631179,1.288888889,1.061437908,0.992444444,1.03030303,0.823737374,1.901465773,0.773926444,0.31565902,1.352932543,-91.05180824,0.047762658,-8.069972294,0.303327773,0.161800057,109.1766169,146.8962396,0,6,0,0,0,0,0,0,0,0.655768877,0,0,0,0,0,0,0,0.454545455,0,0,0.828710198,0,0.858333333,0.050757576,-6.25,1,12.00375291,1,1,-1.02898022,-1.014743863,-1.41901593,1.022652573,-1.008659688,0.952354975,-0.617334762,0.488747724,-0.280592218,-0.100730062,0.321500633,-0.414553612,0.100598823,-0.037740639,-0.063360636,-0.066639697,0.091502444,-0.19840451,0.405488815,0,0,6.420821623,0,0,0,19.82064589,19.44852521,6.9237372,14.5802533,0,0,0,0.513174556,0.662695681,0,0,0,0,0,0,0.8,0.08,0.055555556,0.024691358,0.015625,0.009259259,0.008163265,0.0078125,0.008230453,0.01,0,3
0,2.962529354,0.421052632,1.543859649,1.5,1.627192982,1.677083333,97.46271534,1.163157843,0.902017288,0.886168634,147.2758234,157.700632,167.5187086,168.0224493,168.7150929,-1.585733882,0.312757202,0.488340192,-0.427983539,-0.477366255,-0.526748971,-2.133058985,-0.144032922,-0.452674897,-14.60598486,-15.8818617,-2.510503414,-0.163110602,-1.068345989,-0.000790054,2.38E-05,-1.29E-06,0.007731637,0.008086059,-0.042384032,-0.08204073,-0.062330282,46.90807629,-0.002189508,-0.003398138,-0.436650244,0.002684687,-0.000145186,-0.042024138,0.005327376,0.005571585,0.005907372,-0.220699708,-0.002414126,-0.005303651,0.836574299,0.827113786,1.199432892,1.178079549,0.870864839,1.542857143,0.967669173,0.940178571,1.065250379,0.633501173,1.598755806,0.914061655,0.246577448,1.315257849,-47.72948821,0.036753056,-4.680043855,0.522209771,0.276714466,52.73938892,85.78189899,0,2,0,0,0,0,0,0,0,0.710773452,0,0,0,0,0,0,0,0.481481481,0,0,0.947142903,0,0.736666667,0.048518519,-4.25,1,9.455949447,1,0,-0.860911699,-0.777126245,-1.089612046,0.73748994,-0.522756987,0.300073478,-0.35383195,0.121797298,-0.270004226,-0.012954461,-0.227618749,-0.123427872,0.030655536,-0.023896971,-0.104860189,0.13980703,0.225640979,-0.026624971,-0.014185584,0,0,6.420821623,0,0,0,6.606881965,6.420821623,6.9237372,5.106527395,0,0,0,0.189498751,0.784500806,0,0,0,0,0,0,0.75,0.08,0.055555556,0.031746032,0.020833333,0.013888889,0.013605442,0.015625,0,0,0,2.5
0,3.380638548,0.533333333,1.6,1.568627451,1.730555556,1.795751634,103.4727485,1.194954199,0.961905396,0.925460012,145.3297791,156.9987334,165.6866839,166.8386511,167.2816453,14.40816327,-2.326530612,0.632653061,-0.244897959,-0.265306122,-0.285714286,-0.229166667,-8.458333333,-1,8.140890815,7.552466997,-2.412795837,-0.030217889,-0.293748978,5.72E-05,2.82E-05,-3.36E-06,-0.252319109,0.010884354,-0.06402561,-0.008487654,0.08129085,48.83001241,-0.007324464,-0.000592508,-0.32020837,0.005690623,-0.000676396,0.260180579,-0.123021257,0.005306799,0.003121647,-0.232389252,-0.102281725,0.002845597,0.78613879,0.827283027,0.626865672,1.018656716,0.857330992,1.425925926,0.875,0.892156863,0.539192399,1.289462319,1.555544051,0.910139305,0.309653855,1.317616743,-58.01469061,0.022155283,-6.017813697,0.473686307,0.204200761,95.66423003,24.64135882,0,2,0,0,0,0,0,0,0,0.715088898,0,0,0,0,0.330091175,0,0,0.483333333,0.103448276,0,0.928655858,0,0.776666667,0,-3.25,0,9.48153346,1,0,-0.934514525,-0.711202026,-1.015716958,0.645188162,-0.702449903,0.177444206,-0.200998438,0.134202855,-0.218004893,0.059147059,-0.212202887,-0.18436844,0.054912768,0.004407255,-0.124635534,-0.143399432,0.269885025,-0.041117561,0.149108946,0,0,13.34455882,0,0,0,5.783244946,12.84164325,6.9237372,0,0,0.330091175,0,0.168996538,0.575115036,0,0,0,0,0,0,0.666666667,0.16,0.111111111,0.049382716,0.035714286,0.022222222,0.020408163,0.020833333,0,0,0,2.583333333
0,2.579332573,0.025641026,1.153846154,1,1.583333333,1.166666667,88.33493264,1.281505926,1.337025975,0.882068751,145.6002072,157.9714457,151.3841078,165.4916112,179.618468,19.21284185,0,6.872770511,2.472057075,6.292508918,1.573127229,-3.189729489,0.005350773,-5.933115339,1084.145094,0,3.325627928,4.846633001,26.32698738,0.000443745,-0.00043905,0.000233142,-0.595025763,-0.094362633,-0.234839477,-0.11391891,0.060259501,48.18422642,-0.073696745,0.044876231,-0.350748859,-0.335528535,0.178170726,0.59986635,-0.520183645,-0.082493736,0.185724186,-0.393426295,0.000459982,-0.322507123,0.628532734,0.451617707,1.145530146,2.704165704,0.07033957,1.501992032,0.248850751,0,2.307727691,1.330611776,1.611111111,0.375925926,0.237395075,1.103798192,-32.39378405,0.018793341,-1.336477393,0.135924871,0.056459539,108.1020333,174.1573007,0,6,0,2,0,0,0,0,1.810660172,0.856345198,0,0,2,0,0,0,0.925347222,0.5,0,0,1.387220418,0,0.7,0,-4,0,6.664965218,1,0,-1.724662197,0.244872335,-1.70163237,1.362927298,-0.806469434,0.102297146,-0.221624613,-0.206008524,-0.180780412,0.162634341,-0.286718095,-0.040712991,-0.010748283,-0.201211972,-0.117524866,-0.137893115,0.724037103,-0.251280425,0.025303218,0,0,10.82998094,10.82998094,10.82998094,0,10.82998094,0,41.5424232,0,0.925347222,0,0,0,1.011560758,0,0,0,0,0,0,0.125,0,0,0.188034188,0.03125,0,0,0,0,0,0,1.9375
0,3.396831842,0.611111111,1.833333333,1.529411765,1.851851852,1.653594771,131.5267815,1.480728797,1.26900619,1.144905768,142.1524679,150.8993913,156.591371,158.5416074,165.3965601,19.08333333,6.770833333,4.416666667,-3.708333333,-0.979166667,0.3125,-0.46875,0.665798611,-2.296006944,-107.8735523,117.2538612,-0.293540416,-0.48224497,-2.61956233,-0.00036617,-0.000299682,-2.17E-05,-0.280092593,-0.502314815,-0.048611111,-0.01953125,0.005559689,54.71846854,-0.008542181,-0.009455784,-0.078904857,-0.127611107,-0.009251769,0.398954704,-0.140534262,-0.25203252,-0.105554417,-0.118644068,0.061710516,-0.212698413,1.050465827,0.937638753,0.771341463,1.167745147,0.881533101,0.925847458,1.017890772,0.596211366,1.265749457,0.845066645,1.15,0.927731092,0.306588465,1.247531202,-52.83334028,0.028477271,-2.020237137,0.119796504,0.115658332,123.0503492,146.3874028,1,2,1,0,0.102062073,0.058925565,0.032075015,0.018518519,0.068041382,0.66712084,1,1,0,0.709444444,0,1.449074074,0,0.5,0.2,0,0.680023124,0,0.7,0,1,0,6.778194193,1,0,-0.994726039,-0.458002906,-1.464207341,0.716974952,-0.722631896,0.216562846,-0.450175587,0.234366457,-0.044889282,-0.329278841,0.210468514,-0.077258658,-0.213068602,0.11608682,0.017598734,-0.27842401,-0.148852944,0.106719143,0.42516581,0,0,17.90217916,0,0,0,5.917906046,0,44.17930974,0,1.449074074,0.709444444,0,0,0.966280098,0,0,0,0,0,0,0.2,0.191111111,0.152777778,0.092592593,0.039772727,0.038194444,0.04,0,0,0,0,2.444444444
0,3.651310499,0.531914894,1.574468085,1.423076923,1.677304965,1.717948718,98.29942945,1.624215392,1.142248018,0.914545779,141.1551879,146.6175627,158.0823651,167.1176485,168.0074771,6.591836735,2.612244898,3.560090703,0.276643991,1.371882086,2.244897959,-0.444444444,-1.166666667,0.833333333,-50.5388071,0,-1.006424285,-0.225931982,-1.227266114,-0.000444996,0.0001893,-0.00033284,-0.517122103,0.135909683,-0.065759637,-0.02020202,-0.036375661,55.13324411,-0.068580278,-0.008689692,-0.125806016,0.066972682,-0.117755589,0.163131313,-0.281544256,0.073995272,-0.000854701,-0.122881356,-0.07550077,0.092198582,0.996250467,1.265481748,0.978114478,1.277777778,0.787749288,1.092064715,0.643707176,0.513363755,1.221303949,0.815784968,1.060606061,0.897435897,0.280481178,1.188964171,-39.00930834,0.031453258,-1.922930808,0.207268438,0.116109258,143.494403,195.9689405,0,0,3,0,0.423540242,0.645391651,0.312944065,0.41241214,0.055555556,0.62060244,3,0,0,2.560648148,0,0,0,0.5,0.333333333,0,0.772245683,0,0.7,0,-3,0,6.757388738,1,0,-1.678179142,-0.696895695,-0.919234395,0.467695557,-0.888373774,0.75501199,-0.065035533,0.31092205,-0.232370623,0.20548119,-0.136457414,-0.041730239,0.043342616,-0.152019815,-0.184740012,-0.675657205,0.436148066,-0.14727592,-0.076851449,0,6.578935684,30.59536138,17.75371814,17.75371814,0,0,17.75371814,24.806996,0,0,2.560648148,0,0,0.880882946,1,0,0,0,1,0,0.1,0.276111111,0.0625,0.063492063,0.058531746,0.0625,0,0,0,0,0,2.027777778
0,4.340753948,4.272727273,2.454545455,2.2,4.914141414,3.707936508,176.8092812,1.444610732,1.52375701,1.16849359,144.401679,156.6157924,148.7339398,161.2191729,158.5318679,39.5,89,6.833333333,-3.361111111,0.076388889,0.402777778,-4.134259259,6.502893519,-53.38040123,-562.358654,-297.8957876,3.286897587,-1.606025113,-7.730941572,-0.000735733,-0.00034278,-0.005009671,-0.860576923,-2.9375,-0.03252924,-0.172260802,0.23618218,47.27183808,-0.075442756,-0.045886432,-0.587059105,-0.009633482,-0.140791616,0.317269076,-0.165894347,-0.56626506,-0.224784854,-0.056436271,0.061728531,-0.202787171,1.187517475,0.94696582,0.431057564,0.870217713,1.14010327,0.692771084,1.058050383,0.712564544,0.58062558,0.772735513,1.316226259,1.124921207,0.459700076,1.485365934,-234.7988645,0.054176035,-11.63262704,0.288971999,0.209451625,39.1672174,39.13705533,2,0,0,0,0.083333333,0.096225045,0.027777778,0.027777778,0.027777778,0.567313874,0,2,0,0,-0.858489229,0.805839002,0,0.452380952,0.315789474,0,0.52345517,0,0.919047619,0,0.5,0,13.7442379,1,1,-1.61019431,0.196508057,-2.761636681,0.591310845,-0.667986017,0.337830509,-0.27226319,1.001026361,0.014743625,-0.202996,0.61652538,-0.116449042,-0.137042582,0.203746778,0.233912224,-0.36754781,-0.172971565,0.019438145,0.771730702,0,0,24.26546827,0,0,0,11.12690298,0,9.473725908,0,0.805839002,-0.858489229,2.604269022,0.513676727,0.150195046,0,0,0,0,0,0,0.142857143,0.462222222,0.416666667,0.12345679,0.039473684,0.046296296,0.040544218,0.015625,0.00617284,0,0,3.388888889
0,2.463741159,0.111111111,1.666666667,1,1.177640604,2,115.8417976,2.647468316,1.752066982,1.42570089,135.7295386,144.3080926,156.6078479,162.0000644,153.1225477,-4.957645345,0,1.006858711,-8.555555556,3.62962963,5.444444444,-12.06049281,-21.82474881,13.18233162,-2938.01709,0,-20.85217637,-13.18197033,-70.51559616,0.005029474,0.001401871,-0.001034109,-0.94230893,0.185760978,-0.098317516,-0.463865108,0.405833289,97.23517805,0.110887706,-0.244110562,-0.799120944,0.13164378,-0.097108836,-0.142052744,-0.702006005,0.13838914,-0.185864601,-0.154468684,-0.864130399,-0.031802184,1.289292228,0.214782054,1.125482577,1.124078296,0.358696475,1.80387931,1.512931034,0,2.456613274,3.161781751,1.562488289,1.027498403,0.321547047,0.272869444,-61.79571518,0.018353944,-2.255092809,0.618606164,0.230467963,7.75900374,6.010386157,0,0,0,0,0,0,0,0,0,1.045360921,0,0,0,0,0,0,0,0.648148148,0,0,1.076442745,0.148148148,0.618518519,0,-6,0,16.81423558,1,1,-2.075880695,-2.313625794,0.940160318,1.455118381,1.162640242,-0.687946015,-0.416130204,0.152153048,-0.209645076,-0.039167547,-0.43787002,0.084502469,-0.320203982,-0.149100255,0.180826394,1.094272324,-0.815715856,-0.34484413,-0.412164656,0,0,39.28206812,0,0,0,0,0,39.28206812,4.115147098,0,0,-2.461805556,0.209320386,1.195716084,0,0,0,0,0,0,0.25,0,0,0.051282051,0.1875,0,0,0,0,0,0,1.75
0,3.272232318,0.592592593,2.407407407,1.2,1.577503429,2.3,191.652636,3.37695964,2.368432247,2.29941406,132.4335983,145.61451,157.3529583,141.0490674,159.5348935,-15.11111111,0,6,-32.64,7.2,17.28,-22.00566701,-48.15093364,31.1782656,-4294.525205,0,7.510552435,-8.140435305,-77.8595408,0.018867725,0.004369028,-0.002470552,-2.406183575,0.450809328,0.054736842,-0.733522234,0.770231587,111.347337,0.268122404,-0.090449281,-1.007989418,0.158355522,-0.089545203,-0.162136385,-0.77452261,0.145110299,-0.314099507,0.065162907,-0.956293968,-0.503555489,1.033968825,0.70995619,1.063317967,0.828543701,1.244635193,1.496031746,2.344209289,0.115079365,2.137517962,2.96073803,1.779348844,0.695514256,0.431191658,0.274416732,-151.3938606,0.021740988,-4.796946727,0.301085281,0.227068192,23.87752548,7.957012779,0,0,0,0,0.044194174,0.265165043,0.229639663,1.37783798,0,0.977062073,0,0,0,0,0,0,0,0.645833333,0,0,1.187131635,0.145833333,0.704166667,0,-9,0,20.66817247,1,1,-3.592343616,-1.703520479,-0.674434042,2.817215479,-0.422955197,0.52383015,0.710174217,-0.75865688,-0.029345163,-0.109745496,0.185444669,0.233354904,-0.583444311,0.315830447,-0.135105918,-0.241724204,-0.217685843,0.340330515,0.536704784,0,0,39.28206812,0,0,0,0,0,39.28206812,12.3454413,0,0,-5.588541667,0.486792168,1.42659366,0,0,0,0,0,0,0,0.666666667,0,0.063492063,0.175,0,0,0,0,0,0,2.25
0,3.816084657,0.906666667,1.773333333,1.706666667,1.95,1.93,118.3429523,1.16677362,1.014038658,0.991825257,146.3495416,158.8401419,164.4893264,164.6852569,167.6528,31,-14,2.77734375,-1.61328125,-5.30078125,-2.16015625,-0.636393229,-6.445095486,-5.046549479,314.9460661,345.8843707,-1.642483349,1.268756202,6.533356755,0.001345769,-0.000403562,7.63E-05,-0.27027027,-0.106666667,-0.047817888,-0.020528814,0.257891074,47.90268221,-0.001795934,0.016916749,-0.586645321,-0.030393097,0.005742957,0.363636364,-0.098280098,-0.038787879,-0.063030303,-0.140705509,-0.069634395,-0.066102134,1.01873932,1.111854679,0.545454545,0.956602665,1.052121212,1.287356322,1.007203065,1.292260536,0.601023684,0.95158957,1.673817707,0.841928658,0.423019592,1.218910005,-87.51140686,0.028121634,-5.501957693,0.438239578,0.284389299,1.434809951,20.26837738,0,4,1,0,0,0,0,0,0,0.702448396,1,0,0,0.56375,-0.162084751,0,0,0.472222222,0.176470588,0,1.002068523,0,0.827777778,0,-4.75,0,10.72547332,1,1,-1.730089987,-0.308717896,-1.433280158,0.982181761,-0.69999337,0.640243452,-0.317377928,0.269186233,-0.345614026,0.075308182,-0.170302184,-0.132803151,0.035473297,0.035949662,-0.0979505,-0.01550334,0.328156168,0.040149896,0.07068508,0,0,12.33872767,5.917906046,5.917906046,0,12.52478801,6.420821623,13.8474744,4.736862954,0,0.401665249,0,0.302930263,0.831683889,0,0,0,0,0,0,0.545454545,0.4,0.277777778,0.074074074,0.034090909,0.027777778,0.011661808,0.020833333,0,0,0,3.083333333
